Date,Product,Category,Quantity Sold,Unit Price,Revenue,Prescription Required
2023-05-02,Paracetamol 500mg,Analgesic,44,0.26,11.44,No
2023-05-02,Ibuprofen 200mg,Analgesic,37,0.34,12.58,No
2023-05-02,Cetirizine 10mg,Antihistamine,45,0.31,13.95,No
2023-05-02,Amoxicillin 500mg,Antibiotic,26,0.79,20.54,Yes
2023-05-02,Azithromycin 250mg,Antibiotic,30,1.12,33.6,Yes
2023-05-02,Metformin 500mg,Antidiabetic,43,0.59,25.37,Yes
2023-05-02,Amlodipine 5mg,Cardiac,24,0.67,16.08,Yes
2023-05-02,Omeprazole 20mg,Gastro,44,0.59,25.96,No
2023-05-02,Salbutamol Inhaler,Respiratory,30,3.8,114.0,Yes
2023-05-02,Vitamin C 1000mg,Supplement,39,0.42,16.38,No
2023-05-03,Paracetamol 500mg,Analgesic,20,0.25,5.0,No
2023-05-03,Ibuprofen 200mg,Analgesic,44,0.37,16.28,No
2023-05-03,Cetirizine 10mg,Antihistamine,27,0.3,8.1,No
2023-05-03,Amoxicillin 500mg,Antibiotic,40,0.81,32.4,Yes
2023-05-03,Azithromycin 250mg,Antibiotic,42,1.19,49.98,Yes
2023-05-03,Metformin 500mg,Antidiabetic,33,0.65,21.45,Yes
2023-05-03,Amlodipine 5mg,Cardiac,34,0.67,22.78,Yes
2023-05-03,Omeprazole 20mg,Gastro,46,0.55,25.3,No
2023-05-03,Salbutamol Inhaler,Respiratory,35,3.83,134.05,Yes
2023-05-03,Vitamin C 1000mg,Supplement,22,0.44,9.68,No
2023-05-04,Paracetamol 500mg,Analgesic,39,0.26,10.14,No
2023-05-04,Ibuprofen 200mg,Analgesic,38,0.37,14.06,No
2023-05-04,Cetirizine 10mg,Antihistamine,32,0.3,9.6,No
2023-05-04,Amoxicillin 500mg,Antibiotic,23,0.85,19.55,Yes
2023-05-04,Azithromycin 250mg,Antibiotic,39,1.15,44.85,Yes
2023-05-04,Metformin 500mg,Antidiabetic,35,0.63,22.05,Yes
2023-05-04,Amlodipine 5mg,Cardiac,42,0.68,28.56,Yes
2023-05-04,Omeprazole 20mg,Gastro,27,0.55,14.85,No
2023-05-04,Salbutamol Inhaler,Respiratory,45,3.43,154.35,Yes
2023-05-04,Vitamin C 1000mg,Supplement,29,0.39,11.31,No
2023-05-05,Paracetamol 500mg,Analgesic,33,0.25,8.25,No
2023-05-05,Ibuprofen 200mg,Analgesic,38,0.34,12.92,No
2023-05-05,Cetirizine 10mg,Antihistamine,43,0.32,13.76,No
2023-05-05,Amoxicillin 500mg,Antibiotic,27,0.77,20.79,Yes
2023-05-05,Azithromycin 250mg,Antibiotic,19,1.1,20.9,Yes
2023-05-05,Metformin 500mg,Antidiabetic,43,0.66,28.38,Yes
2023-05-05,Amlodipine 5mg,Cardiac,22,0.73,16.06,Yes
2023-05-05,Omeprazole 20mg,Gastro,15,0.58,8.7,No
2023-05-05,Salbutamol Inhaler,Respiratory,19,3.33,63.27,Yes
2023-05-05,Vitamin C 1000mg,Supplement,39,0.4,15.6,No
2023-05-06,Paracetamol 500mg,Analgesic,34,0.25,8.5,No
2023-05-06,Ibuprofen 200mg,Analgesic,18,0.34,6.12,No
2023-05-06,Cetirizine 10mg,Antihistamine,36,0.33,11.88,No
2023-05-06,Amoxicillin 500mg,Antibiotic,34,0.78,26.52,Yes
2023-05-06,Azithromycin 250mg,Antibiotic,19,1.16,22.04,Yes
2023-05-06,Metformin 500mg,Antidiabetic,35,0.59,20.65,Yes
2023-05-06,Amlodipine 5mg,Cardiac,24,0.77,18.48,Yes
2023-05-06,Omeprazole 20mg,Gastro,14,0.58,8.12,No
2023-05-06,Salbutamol Inhaler,Respiratory,25,3.35,83.75,Yes
2023-05-06,Vitamin C 1000mg,Supplement,41,0.4,16.4,No
2023-05-07,Paracetamol 500mg,Analgesic,32,0.27,8.64,No
2023-05-07,Ibuprofen 200mg,Analgesic,15,0.36,5.4,No
2023-05-07,Cetirizine 10mg,Antihistamine,36,0.29,10.44,No
2023-05-07,Amoxicillin 500mg,Antibiotic,24,0.86,20.64,Yes
2023-05-07,Azithromycin 250mg,Antibiotic,20,1.08,21.6,Yes
2023-05-07,Metformin 500mg,Antidiabetic,17,0.62,10.54,Yes
2023-05-07,Amlodipine 5mg,Cardiac,28,0.71,19.88,Yes
2023-05-07,Omeprazole 20mg,Gastro,34,0.53,18.02,No
2023-05-07,Salbutamol Inhaler,Respiratory,31,3.72,115.32,Yes
2023-05-07,Vitamin C 1000mg,Supplement,19,0.44,8.36,No
2023-05-08,Paracetamol 500mg,Analgesic,42,0.25,10.5,No
2023-05-08,Ibuprofen 200mg,Analgesic,38,0.34,12.92,No
2023-05-08,Cetirizine 10mg,Antihistamine,21,0.3,6.3,No
2023-05-08,Amoxicillin 500mg,Antibiotic,24,0.85,20.4,Yes
2023-05-08,Azithromycin 250mg,Antibiotic,47,1.17,54.99,Yes
2023-05-08,Metformin 500mg,Antidiabetic,33,0.57,18.81,Yes
2023-05-08,Amlodipine 5mg,Cardiac,42,0.69,28.98,Yes
2023-05-08,Omeprazole 20mg,Gastro,29,0.59,17.11,No
2023-05-08,Salbutamol Inhaler,Respiratory,27,3.75,101.25,Yes
2023-05-08,Vitamin C 1000mg,Supplement,36,0.39,14.04,No
2023-05-09,Paracetamol 500mg,Analgesic,25,0.25,6.25,No
2023-05-09,Ibuprofen 200mg,Analgesic,46,0.36,16.56,No
2023-05-09,Cetirizine 10mg,Antihistamine,27,0.29,7.83,No
2023-05-09,Amoxicillin 500mg,Antibiotic,22,0.79,17.38,Yes
2023-05-09,Azithromycin 250mg,Antibiotic,23,1.19,27.37,Yes
2023-05-09,Metformin 500mg,Antidiabetic,25,0.65,16.25,Yes
2023-05-09,Amlodipine 5mg,Cardiac,38,0.72,27.36,Yes
2023-05-09,Omeprazole 20mg,Gastro,29,0.59,17.11,No
2023-05-09,Salbutamol Inhaler,Respiratory,39,3.83,149.37,Yes
2023-05-09,Vitamin C 1000mg,Supplement,46,0.4,18.4,No
2023-05-10,Paracetamol 500mg,Analgesic,47,0.27,12.69,No
2023-05-10,Ibuprofen 200mg,Analgesic,28,0.35,9.8,No
2023-05-10,Cetirizine 10mg,Antihistamine,27,0.29,7.83,No
2023-05-10,Amoxicillin 500mg,Antibiotic,32,0.77,24.64,Yes
2023-05-10,Azithromycin 250mg,Antibiotic,14,1.08,15.12,Yes
2023-05-10,Metformin 500mg,Antidiabetic,29,0.64,18.56,Yes
2023-05-10,Amlodipine 5mg,Cardiac,27,0.77,20.79,Yes
2023-05-10,Omeprazole 20mg,Gastro,42,0.58,24.36,No
2023-05-10,Salbutamol Inhaler,Respiratory,38,3.76,142.88,Yes
2023-05-10,Vitamin C 1000mg,Supplement,42,0.41,17.22,No
2023-05-11,Paracetamol 500mg,Analgesic,23,0.26,5.98,No
2023-05-11,Ibuprofen 200mg,Analgesic,29,0.35,10.15,No
2023-05-11,Cetirizine 10mg,Antihistamine,19,0.31,5.89,No
2023-05-11,Amoxicillin 500mg,Antibiotic,20,0.81,16.2,Yes
2023-05-11,Azithromycin 250mg,Antibiotic,21,1.1,23.1,Yes
2023-05-11,Metformin 500mg,Antidiabetic,16,0.62,9.92,Yes
2023-05-11,Amlodipine 5mg,Cardiac,37,0.77,28.49,Yes
2023-05-11,Omeprazole 20mg,Gastro,33,0.56,18.48,No
2023-05-11,Salbutamol Inhaler,Respiratory,45,3.82,171.9,Yes
2023-05-11,Vitamin C 1000mg,Supplement,29,0.4,11.6,No
2023-05-12,Paracetamol 500mg,Analgesic,40,0.24,9.6,No
2023-05-12,Ibuprofen 200mg,Analgesic,43,0.33,14.19,No
2023-05-12,Cetirizine 10mg,Antihistamine,28,0.33,9.24,No
2023-05-12,Amoxicillin 500mg,Antibiotic,34,0.83,28.22,Yes
2023-05-12,Azithromycin 250mg,Antibiotic,43,1.06,45.58,Yes
2023-05-12,Metformin 500mg,Antidiabetic,33,0.58,19.14,Yes
2023-05-12,Amlodipine 5mg,Cardiac,21,0.67,14.07,Yes
2023-05-12,Omeprazole 20mg,Gastro,22,0.58,12.76,No
2023-05-12,Salbutamol Inhaler,Respiratory,18,3.77,67.86,Yes
2023-05-12,Vitamin C 1000mg,Supplement,43,0.43,18.49,No
2023-05-13,Paracetamol 500mg,Analgesic,32,0.27,8.64,No
2023-05-13,Ibuprofen 200mg,Analgesic,25,0.33,8.25,No
2023-05-13,Cetirizine 10mg,Antihistamine,20,0.3,6.0,No
2023-05-13,Amoxicillin 500mg,Antibiotic,20,0.87,17.4,Yes
2023-05-13,Azithromycin 250mg,Antibiotic,36,1.1,39.6,Yes
2023-05-13,Metformin 500mg,Antidiabetic,20,0.58,11.6,Yes
2023-05-13,Amlodipine 5mg,Cardiac,18,0.74,13.32,Yes
2023-05-13,Omeprazole 20mg,Gastro,14,0.57,7.98,No
2023-05-13,Salbutamol Inhaler,Respiratory,36,3.34,120.24,Yes
2023-05-13,Vitamin C 1000mg,Supplement,28,0.38,10.64,No
2023-05-14,Paracetamol 500mg,Analgesic,8,0.25,2.0,No
2023-05-14,Ibuprofen 200mg,Analgesic,21,0.36,7.56,No
2023-05-14,Cetirizine 10mg,Antihistamine,27,0.3,8.1,No
2023-05-14,Amoxicillin 500mg,Antibiotic,28,0.83,23.24,Yes
2023-05-14,Azithromycin 250mg,Antibiotic,39,1.1,42.9,Yes
2023-05-14,Metformin 500mg,Antidiabetic,25,0.63,15.75,Yes
2023-05-14,Amlodipine 5mg,Cardiac,22,0.76,16.72,Yes
2023-05-14,Omeprazole 20mg,Gastro,16,0.59,9.44,No
2023-05-14,Salbutamol Inhaler,Respiratory,14,3.55,49.7,Yes
2023-05-14,Vitamin C 1000mg,Supplement,19,0.43,8.17,No
2023-05-15,Paracetamol 500mg,Analgesic,37,0.25,9.25,No
2023-05-15,Ibuprofen 200mg,Analgesic,41,0.38,15.58,No
2023-05-15,Cetirizine 10mg,Antihistamine,40,0.32,12.8,No
2023-05-15,Amoxicillin 500mg,Antibiotic,32,0.87,27.84,Yes
2023-05-15,Azithromycin 250mg,Antibiotic,33,1.07,35.31,Yes
2023-05-15,Metformin 500mg,Antidiabetic,33,0.66,21.78,Yes
2023-05-15,Amlodipine 5mg,Cardiac,35,0.76,26.6,Yes
2023-05-15,Omeprazole 20mg,Gastro,20,0.53,10.6,No
2023-05-15,Salbutamol Inhaler,Respiratory,20,3.36,67.2,Yes
2023-05-15,Vitamin C 1000mg,Supplement,41,0.41,16.81,No
2023-05-16,Paracetamol 500mg,Analgesic,33,0.27,8.91,No
2023-05-16,Ibuprofen 200mg,Analgesic,44,0.35,15.4,No
2023-05-16,Cetirizine 10mg,Antihistamine,38,0.31,11.78,No
2023-05-16,Amoxicillin 500mg,Antibiotic,33,0.82,27.06,Yes
2023-05-16,Azithromycin 250mg,Antibiotic,35,1.08,37.8,Yes
2023-05-16,Metformin 500mg,Antidiabetic,14,0.64,8.96,Yes
2023-05-16,Amlodipine 5mg,Cardiac,44,0.76,33.44,Yes
2023-05-16,Omeprazole 20mg,Gastro,15,0.58,8.7,No
2023-05-16,Salbutamol Inhaler,Respiratory,21,3.6,75.6,Yes
2023-05-16,Vitamin C 1000mg,Supplement,27,0.43,11.61,No
2023-05-17,Paracetamol 500mg,Analgesic,41,0.26,10.66,No
2023-05-17,Ibuprofen 200mg,Analgesic,45,0.38,17.1,No
2023-05-17,Cetirizine 10mg,Antihistamine,35,0.31,10.85,No
2023-05-17,Amoxicillin 500mg,Antibiotic,22,0.8,17.6,Yes
2023-05-17,Azithromycin 250mg,Antibiotic,24,1.09,26.16,Yes
2023-05-17,Metformin 500mg,Antidiabetic,15,0.57,8.55,Yes
2023-05-17,Amlodipine 5mg,Cardiac,45,0.7,31.5,Yes
2023-05-17,Omeprazole 20mg,Gastro,30,0.58,17.4,No
2023-05-17,Salbutamol Inhaler,Respiratory,20,3.69,73.8,Yes
2023-05-17,Vitamin C 1000mg,Supplement,26,0.38,9.88,No
2023-05-18,Paracetamol 500mg,Analgesic,20,0.27,5.4,No
2023-05-18,Ibuprofen 200mg,Analgesic,15,0.38,5.7,No
2023-05-18,Cetirizine 10mg,Antihistamine,19,0.31,5.89,No
2023-05-18,Amoxicillin 500mg,Antibiotic,16,0.76,12.16,Yes
2023-05-18,Azithromycin 250mg,Antibiotic,29,1.18,34.22,Yes
2023-05-18,Metformin 500mg,Antidiabetic,22,0.6,13.2,Yes
2023-05-18,Amlodipine 5mg,Cardiac,27,0.71,19.17,Yes
2023-05-18,Omeprazole 20mg,Gastro,23,0.57,13.11,No
2023-05-18,Salbutamol Inhaler,Respiratory,28,3.55,99.4,Yes
2023-05-18,Vitamin C 1000mg,Supplement,24,0.43,10.32,No
2023-05-19,Paracetamol 500mg,Analgesic,25,0.25,6.25,No
2023-05-19,Ibuprofen 200mg,Analgesic,49,0.38,18.62,No
2023-05-19,Cetirizine 10mg,Antihistamine,47,0.32,15.04,No
2023-05-19,Amoxicillin 500mg,Antibiotic,34,0.85,28.9,Yes
2023-05-19,Azithromycin 250mg,Antibiotic,41,1.19,48.79,Yes
2023-05-19,Metformin 500mg,Antidiabetic,18,0.58,10.44,Yes
2023-05-19,Amlodipine 5mg,Cardiac,31,0.74,22.94,Yes
2023-05-19,Omeprazole 20mg,Gastro,42,0.59,24.78,No
2023-05-19,Salbutamol Inhaler,Respiratory,48,3.33,159.84,Yes
2023-05-19,Vitamin C 1000mg,Supplement,30,0.42,12.6,No
2023-05-20,Paracetamol 500mg,Analgesic,23,0.27,6.21,No
2023-05-20,Ibuprofen 200mg,Analgesic,29,0.35,10.15,No
2023-05-20,Cetirizine 10mg,Antihistamine,29,0.33,9.57,No
2023-05-20,Amoxicillin 500mg,Antibiotic,41,0.87,35.67,Yes
2023-05-20,Azithromycin 250mg,Antibiotic,32,1.07,34.24,Yes
2023-05-20,Metformin 500mg,Antidiabetic,30,0.64,19.2,Yes
2023-05-20,Amlodipine 5mg,Cardiac,33,0.68,22.44,Yes
2023-05-20,Omeprazole 20mg,Gastro,27,0.56,15.12,No
2023-05-20,Salbutamol Inhaler,Respiratory,42,3.41,143.22,Yes
2023-05-20,Vitamin C 1000mg,Supplement,23,0.41,9.43,No
2023-05-21,Paracetamol 500mg,Analgesic,26,0.26,6.76,No
2023-05-21,Ibuprofen 200mg,Analgesic,17,0.37,6.29,No
2023-05-21,Cetirizine 10mg,Antihistamine,26,0.31,8.06,No
2023-05-21,Amoxicillin 500mg,Antibiotic,34,0.8,27.2,Yes
2023-05-21,Azithromycin 250mg,Antibiotic,25,1.19,29.75,Yes
2023-05-21,Metformin 500mg,Antidiabetic,32,0.6,19.2,Yes
2023-05-21,Amlodipine 5mg,Cardiac,32,0.77,24.64,Yes
2023-05-21,Omeprazole 20mg,Gastro,29,0.59,17.11,No
2023-05-21,Salbutamol Inhaler,Respiratory,28,3.51,98.28,Yes
2023-05-21,Vitamin C 1000mg,Supplement,34,0.4,13.6,No
2023-05-22,Paracetamol 500mg,Analgesic,14,0.27,3.78,No
2023-05-22,Ibuprofen 200mg,Analgesic,34,0.36,12.24,No
2023-05-22,Cetirizine 10mg,Antihistamine,33,0.33,10.89,No
2023-05-22,Amoxicillin 500mg,Antibiotic,41,0.88,36.08,Yes
2023-05-22,Azithromycin 250mg,Antibiotic,30,1.12,33.6,Yes
2023-05-22,Metformin 500mg,Antidiabetic,44,0.6,26.4,Yes
2023-05-22,Amlodipine 5mg,Cardiac,22,0.7,15.4,Yes
2023-05-22,Omeprazole 20mg,Gastro,38,0.55,20.9,No
2023-05-22,Salbutamol Inhaler,Respiratory,39,3.46,134.94,Yes
2023-05-22,Vitamin C 1000mg,Supplement,32,0.38,12.16,No
2023-05-23,Paracetamol 500mg,Analgesic,21,0.25,5.25,No
2023-05-23,Ibuprofen 200mg,Analgesic,44,0.38,16.72,No
2023-05-23,Cetirizine 10mg,Antihistamine,45,0.31,13.95,No
2023-05-23,Amoxicillin 500mg,Antibiotic,41,0.8,32.8,Yes
2023-05-23,Azithromycin 250mg,Antibiotic,28,1.18,33.04,Yes
2023-05-23,Metformin 500mg,Antidiabetic,38,0.57,21.66,Yes
2023-05-23,Amlodipine 5mg,Cardiac,32,0.71,22.72,Yes
2023-05-23,Omeprazole 20mg,Gastro,48,0.53,25.44,No
2023-05-23,Salbutamol Inhaler,Respiratory,20,3.82,76.4,Yes
2023-05-23,Vitamin C 1000mg,Supplement,32,0.39,12.48,No
2023-05-24,Paracetamol 500mg,Analgesic,22,0.25,5.5,No
2023-05-24,Ibuprofen 200mg,Analgesic,26,0.35,9.1,No
2023-05-24,Cetirizine 10mg,Antihistamine,32,0.31,9.92,No
2023-05-24,Amoxicillin 500mg,Antibiotic,35,0.8,28.0,Yes
2023-05-24,Azithromycin 250mg,Antibiotic,29,1.2,34.8,Yes
2023-05-24,Metformin 500mg,Antidiabetic,24,0.59,14.16,Yes
2023-05-24,Amlodipine 5mg,Cardiac,37,0.74,27.38,Yes
2023-05-24,Omeprazole 20mg,Gastro,32,0.6,19.2,No
2023-05-24,Salbutamol Inhaler,Respiratory,23,3.42,78.66,Yes
2023-05-24,Vitamin C 1000mg,Supplement,42,0.44,18.48,No
2023-05-25,Paracetamol 500mg,Analgesic,34,0.26,8.84,No
2023-05-25,Ibuprofen 200mg,Analgesic,31,0.38,11.78,No
2023-05-25,Cetirizine 10mg,Antihistamine,22,0.31,6.82,No
2023-05-25,Amoxicillin 500mg,Antibiotic,23,0.76,17.48,Yes
2023-05-25,Azithromycin 250mg,Antibiotic,17,1.05,17.85,Yes
2023-05-25,Metformin 500mg,Antidiabetic,42,0.6,25.2,Yes
2023-05-25,Amlodipine 5mg,Cardiac,28,0.76,21.28,Yes
2023-05-25,Omeprazole 20mg,Gastro,30,0.54,16.2,No
2023-05-25,Salbutamol Inhaler,Respiratory,47,3.49,164.03,Yes
2023-05-25,Vitamin C 1000mg,Supplement,28,0.39,10.92,No
2023-05-26,Paracetamol 500mg,Analgesic,44,0.24,10.56,No
2023-05-26,Ibuprofen 200mg,Analgesic,24,0.38,9.12,No
2023-05-26,Cetirizine 10mg,Antihistamine,32,0.3,9.6,No
2023-05-26,Amoxicillin 500mg,Antibiotic,46,0.79,36.34,Yes
2023-05-26,Azithromycin 250mg,Antibiotic,27,1.14,30.78,Yes
2023-05-26,Metformin 500mg,Antidiabetic,27,0.62,16.74,Yes
2023-05-26,Amlodipine 5mg,Cardiac,37,0.75,27.75,Yes
2023-05-26,Omeprazole 20mg,Gastro,26,0.55,14.3,No
2023-05-26,Salbutamol Inhaler,Respiratory,46,3.35,154.1,Yes
2023-05-26,Vitamin C 1000mg,Supplement,42,0.39,16.38,No
2023-05-27,Paracetamol 500mg,Analgesic,32,0.24,7.68,No
2023-05-27,Ibuprofen 200mg,Analgesic,27,0.35,9.45,No
2023-05-27,Cetirizine 10mg,Antihistamine,27,0.3,8.1,No
2023-05-27,Amoxicillin 500mg,Antibiotic,39,0.83,32.37,Yes
2023-05-27,Azithromycin 250mg,Antibiotic,31,1.17,36.27,Yes
2023-05-27,Metformin 500mg,Antidiabetic,18,0.6,10.8,Yes
2023-05-27,Amlodipine 5mg,Cardiac,27,0.71,19.17,Yes
2023-05-27,Omeprazole 20mg,Gastro,16,0.54,8.64,No
2023-05-27,Salbutamol Inhaler,Respiratory,28,3.36,94.08,Yes
2023-05-27,Vitamin C 1000mg,Supplement,29,0.4,11.6,No
2023-05-28,Paracetamol 500mg,Analgesic,18,0.27,4.86,No
2023-05-28,Ibuprofen 200mg,Analgesic,33,0.37,12.21,No
2023-05-28,Cetirizine 10mg,Antihistamine,37,0.32,11.84,No
2023-05-28,Amoxicillin 500mg,Antibiotic,41,0.85,34.85,Yes
2023-05-28,Azithromycin 250mg,Antibiotic,28,1.12,31.36,Yes
2023-05-28,Metformin 500mg,Antidiabetic,33,0.62,20.46,Yes
2023-05-28,Amlodipine 5mg,Cardiac,29,0.75,21.75,Yes
2023-05-28,Omeprazole 20mg,Gastro,35,0.6,21.0,No
2023-05-28,Salbutamol Inhaler,Respiratory,34,3.72,126.48,Yes
2023-05-28,Vitamin C 1000mg,Supplement,18,0.43,7.74,No
2023-05-29,Paracetamol 500mg,Analgesic,35,0.24,8.4,No
2023-05-29,Ibuprofen 200mg,Analgesic,38,0.35,13.3,No
2023-05-29,Cetirizine 10mg,Antihistamine,31,0.3,9.3,No
2023-05-29,Amoxicillin 500mg,Antibiotic,41,0.78,31.98,Yes
2023-05-29,Azithromycin 250mg,Antibiotic,17,1.06,18.02,Yes
2023-05-29,Metformin 500mg,Antidiabetic,40,0.59,23.6,Yes
2023-05-29,Amlodipine 5mg,Cardiac,44,0.69,30.36,Yes
2023-05-29,Omeprazole 20mg,Gastro,43,0.56,24.08,No
2023-05-29,Salbutamol Inhaler,Respiratory,39,3.57,139.23,Yes
2023-05-29,Vitamin C 1000mg,Supplement,25,0.4,10.0,No
2023-05-30,Paracetamol 500mg,Analgesic,27,0.24,6.48,No
2023-05-30,Ibuprofen 200mg,Analgesic,19,0.35,6.65,No
2023-05-30,Cetirizine 10mg,Antihistamine,26,0.29,7.54,No
2023-05-30,Amoxicillin 500mg,Antibiotic,18,0.82,14.76,Yes
2023-05-30,Azithromycin 250mg,Antibiotic,25,1.15,28.75,Yes
2023-05-30,Metformin 500mg,Antidiabetic,26,0.66,17.16,Yes
2023-05-30,Amlodipine 5mg,Cardiac,26,0.75,19.5,Yes
2023-05-30,Omeprazole 20mg,Gastro,45,0.58,26.1,No
2023-05-30,Salbutamol Inhaler,Respiratory,35,3.83,134.05,Yes
2023-05-30,Vitamin C 1000mg,Supplement,15,0.43,6.45,No
2023-05-31,Paracetamol 500mg,Analgesic,22,0.26,5.72,No
2023-05-31,Ibuprofen 200mg,Analgesic,41,0.38,15.58,No
2023-05-31,Cetirizine 10mg,Antihistamine,30,0.32,9.6,No
2023-05-31,Amoxicillin 500mg,Antibiotic,19,0.8,15.2,Yes
2023-05-31,Azithromycin 250mg,Antibiotic,17,1.14,19.38,Yes
2023-05-31,Metformin 500mg,Antidiabetic,17,0.63,10.71,Yes
2023-05-31,Amlodipine 5mg,Cardiac,34,0.69,23.46,Yes
2023-05-31,Omeprazole 20mg,Gastro,40,0.54,21.6,No
2023-05-31,Salbutamol Inhaler,Respiratory,21,3.34,70.14,Yes
2023-05-31,Vitamin C 1000mg,Supplement,27,0.42,11.34,No
2023-06-01,Paracetamol 500mg,Analgesic,42,0.27,11.34,No
2023-06-01,Ibuprofen 200mg,Analgesic,38,0.34,12.92,No
2023-06-01,Cetirizine 10mg,Antihistamine,43,0.3,12.9,No
2023-06-01,Amoxicillin 500mg,Antibiotic,35,0.81,28.35,Yes
2023-06-01,Azithromycin 250mg,Antibiotic,21,1.18,24.78,Yes
2023-06-01,Metformin 500mg,Antidiabetic,23,0.63,14.49,Yes
2023-06-01,Amlodipine 5mg,Cardiac,18,0.74,13.32,Yes
2023-06-01,Omeprazole 20mg,Gastro,31,0.54,16.74,No
2023-06-01,Salbutamol Inhaler,Respiratory,19,3.65,69.35,Yes
2023-06-01,Vitamin C 1000mg,Supplement,29,0.42,12.18,No
2023-06-02,Paracetamol 500mg,Analgesic,35,0.25,8.75,No
2023-06-02,Ibuprofen 200mg,Analgesic,27,0.37,9.99,No
2023-06-02,Cetirizine 10mg,Antihistamine,44,0.3,13.2,No
2023-06-02,Amoxicillin 500mg,Antibiotic,20,0.84,16.8,Yes
2023-06-02,Azithromycin 250mg,Antibiotic,31,1.17,36.27,Yes
2023-06-02,Metformin 500mg,Antidiabetic,37,0.59,21.83,Yes
2023-06-02,Amlodipine 5mg,Cardiac,21,0.69,14.49,Yes
2023-06-02,Omeprazole 20mg,Gastro,27,0.55,14.85,No
2023-06-02,Salbutamol Inhaler,Respiratory,33,3.75,123.75,Yes
2023-06-02,Vitamin C 1000mg,Supplement,38,0.42,15.96,No
2023-06-03,Paracetamol 500mg,Analgesic,20,0.24,4.8,No
2023-06-03,Ibuprofen 200mg,Analgesic,18,0.35,6.3,No
2023-06-03,Cetirizine 10mg,Antihistamine,16,0.31,4.96,No
2023-06-03,Amoxicillin 500mg,Antibiotic,36,0.83,29.88,Yes
2023-06-03,Azithromycin 250mg,Antibiotic,24,1.08,25.92,Yes
2023-06-03,Metformin 500mg,Antidiabetic,29,0.58,16.82,Yes
2023-06-03,Amlodipine 5mg,Cardiac,27,0.67,18.09,Yes
2023-06-03,Omeprazole 20mg,Gastro,43,0.52,22.36,No
2023-06-03,Salbutamol Inhaler,Respiratory,38,3.81,144.78,Yes
2023-06-03,Vitamin C 1000mg,Supplement,26,0.41,10.66,No
2023-06-04,Paracetamol 500mg,Analgesic,23,0.27,6.21,No
2023-06-04,Ibuprofen 200mg,Analgesic,34,0.38,12.92,No
2023-06-04,Cetirizine 10mg,Antihistamine,23,0.31,7.13,No
2023-06-04,Amoxicillin 500mg,Antibiotic,19,0.82,15.58,Yes
2023-06-04,Azithromycin 250mg,Antibiotic,25,1.1,27.5,Yes
2023-06-04,Metformin 500mg,Antidiabetic,37,0.58,21.46,Yes
2023-06-04,Amlodipine 5mg,Cardiac,27,0.75,20.25,Yes
2023-06-04,Omeprazole 20mg,Gastro,16,0.57,9.12,No
2023-06-04,Salbutamol Inhaler,Respiratory,15,3.75,56.25,Yes
2023-06-04,Vitamin C 1000mg,Supplement,22,0.41,9.02,No
2023-06-05,Paracetamol 500mg,Analgesic,36,0.26,9.36,No
2023-06-05,Ibuprofen 200mg,Analgesic,44,0.35,15.4,No
2023-06-05,Cetirizine 10mg,Antihistamine,31,0.31,9.61,No
2023-06-05,Amoxicillin 500mg,Antibiotic,30,0.84,25.2,Yes
2023-06-05,Azithromycin 250mg,Antibiotic,36,1.19,42.84,Yes
2023-06-05,Metformin 500mg,Antidiabetic,35,0.65,22.75,Yes
2023-06-05,Amlodipine 5mg,Cardiac,23,0.72,16.56,Yes
2023-06-05,Omeprazole 20mg,Gastro,25,0.53,13.25,No
2023-06-05,Salbutamol Inhaler,Respiratory,19,3.63,68.97,Yes
2023-06-05,Vitamin C 1000mg,Supplement,43,0.38,16.34,No
2023-06-06,Paracetamol 500mg,Analgesic,35,0.25,8.75,No
2023-06-06,Ibuprofen 200mg,Analgesic,31,0.36,11.16,No
2023-06-06,Cetirizine 10mg,Antihistamine,37,0.29,10.73,No
2023-06-06,Amoxicillin 500mg,Antibiotic,17,0.83,14.11,Yes
2023-06-06,Azithromycin 250mg,Antibiotic,41,1.08,44.28,Yes
2023-06-06,Metformin 500mg,Antidiabetic,18,0.65,11.7,Yes
2023-06-06,Amlodipine 5mg,Cardiac,43,0.77,33.11,Yes
2023-06-06,Omeprazole 20mg,Gastro,27,0.58,15.66,No
2023-06-06,Salbutamol Inhaler,Respiratory,14,3.84,53.76,Yes
2023-06-06,Vitamin C 1000mg,Supplement,20,0.39,7.8,No
2023-06-07,Paracetamol 500mg,Analgesic,20,0.24,4.8,No
2023-06-07,Ibuprofen 200mg,Analgesic,25,0.35,8.75,No
2023-06-07,Cetirizine 10mg,Antihistamine,40,0.31,12.4,No
2023-06-07,Amoxicillin 500mg,Antibiotic,25,0.81,20.25,Yes
2023-06-07,Azithromycin 250mg,Antibiotic,14,1.07,14.98,Yes
2023-06-07,Metformin 500mg,Antidiabetic,19,0.59,11.21,Yes
2023-06-07,Amlodipine 5mg,Cardiac,37,0.67,24.79,Yes
2023-06-07,Omeprazole 20mg,Gastro,18,0.56,10.08,No
2023-06-07,Salbutamol Inhaler,Respiratory,44,3.56,156.64,Yes
2023-06-07,Vitamin C 1000mg,Supplement,32,0.39,12.48,No
2023-06-08,Paracetamol 500mg,Analgesic,14,0.25,3.5,No
2023-06-08,Ibuprofen 200mg,Analgesic,23,0.38,8.74,No
